Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
31/10/2017,1641.02,1645.55,1637.71,6.28453E+11,0
01/11/2017,1642.87,1649.71,1641.63,6.29163E+11,0
02/11/2017,1637.15,1650.7,1633.05,6.26974E+11,0
03/11/2017,1633.63,1641.96,1632.07,6.25625E+11,0
06/11/2017,1643.82,1645.3,1633.63,6.29527E+11,0
07/11/2017,1634.04,1648.1,1634.04,6.25782E+11,0
08/11/2017,1636.67,1641.92,1630.39,6.26788E+11,0
09/11/2017,1604.51,1636.32,1600.58,6.14472E+11,0
10/11/2017,1598.49,1607.21,1598.49,6.12168E+11,0
13/11/2017,1587.67,1599.31,1579.4,6.08025E+11,464970328
14/11/2017,1570.85,1591.25,1566.75,6.01447E+11,0
15/11/2017,1564.01,1570.78,1552.09,5.98829E+11,0
16/11/2017,1583.47,1585.09,1569.5,6.06279E+11,0
17/11/2017,1568.64,1584.83,1565.12,6.00602E+11,0
20/11/2017,1577.01,1578.91,1563.39,6.03806E+11,0
21/11/2017,1589.4,1590.87,1566.45,6.08548E+11,34227017
22/11/2017,1578.24,1591.69,1578.24,6.04276E+11,0
23/11/2017,1577.72,1580.34,1570.2,6.04079E+11,0
24/11/2017,1572.97,1580.76,1570.97,6.02258E+11,0
27/11/2017,1563.12,1574.91,1563.09,5.98489E+11,0
28/11/2017,1575.87,1577.2,1560.23,6.0337E+11,0
29/11/2017,1570.09,1589.89,1570.09,6.01157E+11,0
30/11/2017,1567.9,1579.13,1567.75,6.00317E+11,0
01/12/2017,1555.68,1572.18,1554.2,5.95638E+11,0
04/12/2017,1561.55,1571.14,1558.93,5.97887E+11,0
05/12/2017,1553.1,1565.53,1548.54,5.94652E+11,0
06/12/2017,1555.41,1562.53,1550.73,5.95537E+11,0
07/12/2017,1551.7,1562.73,1550.95,5.94115E+11,0
08/12/2017,1566.59,1569.45,1553.04,5.99816E+11,189968894
11/12/2017,1566.72,1573.02,1562.69,5.99865E+11,0
12/12/2017,1582.42,1582.42,1561.77,6.05876E+11,0
13/12/2017,1578.43,0,0,6.0435E+11,0
14/12/2017,1573.2,1583.9,1573.18,6.02349E+11,0
15/12/2017,1555.65,1569.14,1552.92,5.9563E+11,0
18/12/2017,1582.65,1584.24,1555.19,5.94794E+11,0
19/12/2017,1576.6,1588.74,1575.42,5.9252E+11,0
20/12/2017,1569.18,1583.38,1567.68,5.89731E+11,0
21/12/2017,1581.93,1582.78,1565.16,5.94524E+11,0
22/12/2017,1584.85,1586.31,1577.58,5.9562E+11,0
25/12/2017,1584.85,1585.29,1583.47,5.9562E+11,0
26/12/2017,1583.17,1584.13,1582.48,5.94991E+11,0
27/12/2017,1581.7,1590.87,1575.83,5.94438E+11,0
28/12/2017,1574.76,1582.58,1573.36,5.91829E+11,0
29/12/2017,1569.05,1579.52,1566.51,5.89683E+11,0
01/01/2018,1569.05,1569.05,1568.09,5.89683E+11,0
02/01/2018,1570.7,1575.69,1566.32,5.90302E+11,0
03/01/2018,1583.12,1585.71,1571.18,5.94971E+11,0
04/01/2018,1592.78,1595.94,1583.73,5.98601E+11,0
05/01/2018,1605.04,1605.04,1593.4,6.03207E+11,0
08/01/2018,1612.67,1612.86,1606.03,6.06075E+11,0
09/01/2018,1622.03,1622.59,1613.63,6.09594E+11,0
10/01/2018,1620.26,1624.16,1611.12,6.0893E+11,0
11/01/2018,1618.12,1626.63,1611.46,6.08122E+11,0
12/01/2018,1611.27,1620.12,1605.87,6.0555E+11,0
15/01/2018,1610.8,1613.02,1607.92,6.05373E+11,0
16/01/2018,1614.3,1618.49,1610.82,6.06687E+11,0
17/01/2018,1618.28,1621.31,1605.04,6.08185E+11,0
18/01/2018,1619.6,1627.54,1616.75,6.08681E+11,0
19/01/2018,1630.63,1632.56,1618.43,6.12825E+11,0
22/01/2018,1633.68,1636.28,1627.62,6.13973E+11,0
23/01/2018,1636.6,1643.71,1634.01,6.1507E+11,0
24/01/2018,1625.99,1639.52,1625.16,6.11081E+11,0
25/01/2018,1601.01,1624.96,1598.91,6.01695E+11,0
26/01/2018,1613.31,1614.88,1603.06,6.06318E+11,0
29/01/2018,1616.24,1621.26,1612.08,6.07418E+11,0
30/01/2018,1605.37,1619.21,1603.28,6.03331E+11,0
31/01/2018,1594.35,1611.95,1593.38,5.9919E+11,0
01/02/2018,1589.85,1605.66,1588.08,5.97498E+11,0
02/02/2018,1570.29,1593.9,1570.22,5.90149E+11,0
05/02/2018,1549.43,1568.26,1547.61,5.82307E+11,0
06/02/2018,1517.1,1539.41,1488.96,5.70158E+11,0
07/02/2018,1553.61,1556.89,1521.26,5.83879E+11,0
08/02/2018,1519.17,1551.56,1519.17,5.70938E+11,0
09/02/2018,1508.31,1524.73,1500.84,5.66855E+11,0
12/02/2018,1530.31,1539.94,1512.58,5.75124E+11,0
13/02/2018,1520.31,1535.78,1519.62,5.71364E+11,0
14/02/2018,1539.85,1541.25,1511.46,5.7871E+11,0
15/02/2018,1548.42,1558.07,1543.58,5.81931E+11,182728871
16/02/2018,1574.86,1575.11,1556.11,5.91867E+11,0
19/02/2018,1562.62,1578.97,1561.06,5.87267E+11,0
20/02/2018,1568.92,1569.19,1555.8,5.89634E+11,0
21/02/2018,1575.68,1577.05,1560.22,5.92173E+11,30714024
22/02/2018,1577.13,1577.93,1560.1,5.9272E+11,0
23/02/2018,1581.13,1583.23,1570.56,5.94223E+11,0
26/02/2018,1595.12,1598.52,1584.18,5.99481E+11,0
27/02/2018,1584.89,1595.27,1579.39,5.95635E+11,625033553
28/02/2018,1574.75,1582.87,1573.01,5.91823E+11,0
01/03/2018,1551.71,1574.14,1550.25,5.83168E+11,0
02/03/2018,1511.74,1546.99,1510.34,5.68143E+11,0
05/03/2018,1528.47,1529.17,1511.59,5.7443E+11,0
06/03/2018,1533.81,1546.31,1530.44,5.76439E+11,0
07/03/2018,1535.82,1536.21,1522.61,5.77195E+11,0
08/03/2018,1557.25,1558.05,1535.65,5.85248E+11,0
09/03/2018,1562.05,1564.93,1553.98,5.87053E+11,325404722
12/03/2018,1564.16,1572.15,1560.83,5.87846E+11,0
13/03/2018,1547.44,1572.02,1545.37,5.8156E+11,0
14/03/2018,1552.04,1564.32,1548.32,5.83292E+11,0
15/03/2018,1564.72,1565.02,1551.3,5.88056E+11,347791543
16/03/2018,1552.76,1562.93,1550.34,5.83559E+11,3118939325
19/03/2018,1535.9,1551.26,1534.45,5.77224E+11,0
20/03/2018,1541.04,1544.23,1529.26,5.79157E+11,0
21/03/2018,1540.12,1543.19,1535.09,5.78809E+11,0
22/03/2018,1506.69,1535.21,1501.98,5.65971E+11,780047240
23/03/2018,1499.23,1504.97,1479.77,5.63167E+11,2393334996
26/03/2018,1485,1507.97,1482.96,5.57821E+11,0
27/03/2018,1496.62,1507.22,1490.46,5.62186E+11,820029834
28/03/2018,1496.68,1496.74,1470.98,5.62207E+11,190124063
29/03/2018,1505.9,1507.82,1493.05,5.65672E+11,1014389053
30/03/2018,1505.9,1508.23,1505.9,5.65672E+11,0
02/04/2018,1505.28,1508.18,1504.99,5.65439E+11,0
03/04/2018,1490.09,1502.05,1481.07,5.59732E+11,0
04/04/2018,1466.93,1490.84,1460.91,5.51034E+11,574703098
05/04/2018,1498,1498.59,1478.4,5.62704E+11,0
06/04/2018,1487.95,1498.25,1484.19,5.58931E+11,1475214651
09/04/2018,1490.56,1503.14,1484.55,5.5991E+11,0
10/04/2018,1507.63,1507.76,1493.28,5.6632E+11,0
11/04/2018,1483.73,1506.05,1481.5,5.57345E+11,445728249
12/04/2018,1488.86,1492.6,1480.03,5.59272E+11,0
13/04/2018,1489.83,1499.78,1486.53,5.59635E+11,352958127
16/04/2018,1486.16,1498.72,1484.75,5.58255E+11,272564917
17/04/2018,1507.79,1510.47,1488.53,5.66384E+11,0
18/04/2018,1511.97,1512.76,1504.98,5.67951E+11,0
19/04/2018,1515.25,1518.47,1510.67,5.69183E+11,0
20/04/2018,1519.75,1525.28,1513.8,5.70875E+11,1046073600
23/04/2018,1527.04,1527.04,1518.34,5.73612E+11,0
24/04/2018,1520.14,1531.66,1515.95,5.71021E+11,0
25/04/2018,1503.37,1517.53,1491.61,5.64721E+11,664078150
26/04/2018,1519.7,1519.92,1498.38,5.70856E+11,0
27/04/2018,1520.4,1522.18,1514.08,5.71117E+11,296574351
30/04/2018,1511.51,1524.04,1510.49,5.6778E+11,546610760
01/05/2018,1510,1512.83,1508.08,5.67212E+11,0
02/05/2018,1524.09,1533.96,1513.07,5.72503E+11,0
03/05/2018,1512.56,1527.8,1510.34,5.68175E+11,0
04/05/2018,1525.11,1525.11,1512.72,5.72888E+11,0
07/05/2018,1545.27,1546.37,1524.66,5.80461E+11,214598320
08/05/2018,1562.64,1562.64,1542.87,5.86984E+11,0
09/05/2018,1572.77,1572.82,1557.13,5.90032E+11,742400639
10/05/2018,1574.13,1577.21,1572.47,5.90543E+11,0
11/05/2018,1572.97,1576.99,1570.81,5.90107E+11,0
14/05/2018,1575.62,1578.87,1567.54,5.91099E+11,0
15/05/2018,1566.03,1574.99,1560,5.87501E+11,0
16/05/2018,1570.29,1572.71,1557.53,5.88954E+11,0
17/05/2018,1576.66,1576.66,1566.14,5.91343E+11,0
18/05/2018,1577.89,1580.66,1573.74,5.91807E+11,0
21/05/2018,1586.92,1588.54,1578.32,5.95194E+11,0
22/05/2018,1590.18,1594.52,1580.62,5.96414E+11,33332751
23/05/2018,1568.06,1586.45,1562.78,5.88119E+11,0
24/05/2018,1558.42,1576.77,1554.03,5.84502E+11,0
25/05/2018,1560.52,1569.98,1557.19,5.85291E+11,0
28/05/2018,1550.02,1568.75,1548.75,5.81352E+11,0
29/05/2018,1529.82,1546.9,1518.26,5.73775E+11,0
30/05/2018,1531.77,1534.53,1521.32,5.74507E+11,0
31/05/2018,1522.69,1540.58,1518.81,5.71102E+11,1109486818
01/06/2018,1541.81,1545.1,1523.01,5.78275E+11,0
04/06/2018,1544.42,1555,1543.38,5.79255E+11,0
05/06/2018,1540.68,1550.59,1540.68,5.77849E+11,0
06/06/2018,1533.26,1543.91,1530.45,5.75066E+11,0
